Latitude [degrees_north],Longitude [degrees_east],u-velocity [m/s],v-velocity [m/s]
-7.5,197.5,-0.554817,-0.22277,
-7.5,200,-0.564208,-0.153088,
-7.5,202.5,-0.521279,-0.0628747,
-7.5,205,-0.457734,0.00522683,
-7.5,207.5,-0.404097,0.0600459,
-7.5,210,-0.373607,0.110176,
-7.5,212.5,-0.334575,0.149786,
-7.5,215,-0.256885,0.187759,
-7.5,217.5,-0.152995,0.232292,
-7.5,220,-0.0677977,0.283356,
-7.5,222.5,-0.0265129,0.342879,
-7.5,225,-0.00446535,0.409846,
-7.5,227.5,0.0514611,0.44711,
-7.5,230,0.114484,0.451666,
-7.5,232.5,0.162005,0.460485,
-7.5,235,0.211705,0.494684,
-7.5,237.5,0.282421,0.542103,
-7.5,240,0.356182,0.583205,
-7.5,242.5,0.389401,0.603275,
-7.5,245,0.363914,0.586147,
-7.5,247.5,0.311487,0.537065,
-7.5,250,0.301329,0.507782,
-7.5,252.5,0.330646,0.500254,
-7.5,255,0.376129,0.45798,
-7.5,257.5,0.397627,0.377233,
-7.5,260,0.400554,0.291586,
-7.5,262.5,0.413353,0.229841,
-7.5,265,0.43543,0.197868,
-7.5,267.5,0.419648,0.187117,
-7.5,270,0.362174,0.164843,
-7.5,272.5,0.29562,0.171119,
-7.5,275,0.298178,0.258319,
-7.5,277.5,0.424409,0.393882,
-7.5,280,0.519424,0.425951,
-7.5,282.5,0.487635,0.268173,
-7.5,285,0.401677,0.113203,
-7.5,287.5,0.351965,0.158751,
-7.5,290,0.254939,0.181094,
-7.5,292.5,0.155637,0.142161,
-7.5,295,0.0122105,0.186383,
-7.5,297.5,-0.139695,0.196794,
-7.5,300,-0.149765,0.239083,
-7.5,302.5,-0.0171146,0.272507,
-7.5,305,0.143388,0.237456,
-7.5,307.5,0.228758,0.156523,
-7.5,310,0.228508,0.101223,
-7.5,312.5,0.214027,0.068523,
-7.5,315,0.289319,0.00329821,
-7.5,317.5,0.325499,-0.08368,
-7.5,320,0.2442,-0.083915,
-7.5,322.5,0.180944,-0.0566133,
-7.5,325,0.133817,-0.0139766,
-7.5,327.5,0.127541,0.0291848,
-7.5,330,0.157119,0.0459077,
-7.5,332.5,0.169113,0.0128962,
-7.5,335,0.136064,-0.0636465,
-7.5,337.5,0.0769673,-0.128168,
-7.5,340,0.0160685,-0.147067,
-7.5,342.5,-0.0249067,-0.161106,
-7.5,345,-0.054329,-0.191363,
-7.5,347.5,-0.0803777,-0.224265,
-7.5,350,-0.0853286,-0.233307,
-7.5,352.5,-0.0699347,-0.213678,
-7.5,355,-0.0591626,-0.157665,
-7.5,357.5,-0.0525135,-0.0313125,
-5,40,-0.308721,-0.188482,
-5,42.5,-0.313684,-0.163438,
-5,45,-0.227549,-0.277131,
-5,47.5,-0.169188,-0.451546,
-5,50,-0.153318,-0.458686,
-5,52.5,-0.190725,-0.27582,
-5,55,-0.261737,-0.0847357,
-5,57.5,-0.345747,-0.0217689,
-5,60,-0.429622,-0.0587663,
-5,62.5,-0.507263,-0.0725337,
-5,65,-0.576916,-0.0172749,
-5,67.5,-0.637192,0.0285463,
-5,70,-0.689119,0.0157572,
-5,72.5,-0.734619,-0.0277605,
-5,75,-0.780001,-0.0795264,
-5,77.5,-0.825406,-0.130287,
-5,80,-0.855734,-0.17625,
-5,82.5,-0.840252,-0.221681,
-5,85,-0.75661,-0.263137,
-5,87.5,-0.62295,-0.261759,
-5,90,-0.489801,-0.14515,
-5,92.5,-0.404088,0.0199704,
-5,95,-0.386483,0.0944737,
-5,97.5,-0.422578,0.0712951,
-5,100,-0.464306,0.0354226,
-5,102.5,-0.451063,0.0478462,
-5,105,-0.36645,0.0972459,
-5,107.5,-0.257299,0.12966,
-5,110,-0.191751,0.117348,
-5,112.5,-0.183309,0.0790204,
-5,115,-0.154719,0.0705964,
-5,117.5,-0.0851525,0.103966,
-5,120,-0.0455655,0.14403,
-5,122.5,-0.073091,0.177711,
-5,125,-0.151831,0.194695,
-5,127.5,-0.225377,0.193668,
-5,130,-0.237087,0.180505,
-5,132.5,-0.178363,0.154226,
-5,135,-0.109331,0.105983,
-5,137.5,-0.0323598,0.0511345,
-5,140,-0.00804293,0.0663993,
-5,142.5,-0.0775642,0.143041,
-5,145,-0.207503,0.178543,
-5,147.5,-0.347551,0.141073,
-5,150,-0.444652,0.0917602,
-5,152.5,-0.475045,0.0951184,
-5,155,-0.47718,0.118165,
-5,157.5,-0.489996,0.0889376,
-5,160,-0.47604,0.0241151,
-5,162.5,-0.453489,0.0187815,
-5,165,-0.459464,0.0480902,
-5,167.5,-0.473895,0.0532604,
-5,170,-0.453592,0.0227636,
-5,172.5,-0.392063,-0.0238617,
-5,175,-0.333183,-0.0757954,
-5,177.5,-0.325442,-0.143471,
-5,180,-0.362058,-0.215924,
-5,182.5,-0.397039,-0.256375,
-5,185,-0.40266,-0.279998,
-5,187.5,-0.391714,-0.300296,
-5,190,-0.397608,-0.313958,
-5,192.5,-0.440003,-0.312754,
-5,195,-0.495905,-0.295078,
-5,197.5,-0.518816,-0.26246,
-5,200,-0.49134,-0.209577,
-5,202.5,-0.439394,-0.139541,
-5,205,-0.394245,-0.069549,
-5,207.5,-0.344155,0.000975203,
-5,210,-0.283228,0.0606284,
-5,212.5,-0.196406,0.108366,
-5,215,-0.0778297,0.157954,
-5,217.5,0.0444956,0.21787,
-5,220,0.130097,0.285605,
-5,222.5,0.180658,0.357919,
-5,225,0.249855,0.421142,
-5,227.5,0.366231,0.43537,
-5,230,0.463542,0.436207,
-5,232.5,0.525887,0.469655,
-5,235,0.578707,0.523016,
-5,237.5,0.646512,0.560191,
-5,240,0.719627,0.573061,
-5,242.5,0.762446,0.577879,
-5,245,0.756659,0.567474,
-5,247.5,0.733744,0.511884,
-5,250,0.680538,0.469248,
-5,252.5,0.611114,0.445751,
-5,255,0.571046,0.377689,
-5,257.5,0.508853,0.303794,
-5,260,0.423193,0.268306,
-5,262.5,0.373202,0.271102,
-5,265,0.381187,0.275548,
-5,267.5,0.35686,0.247987,
-5,270,0.272281,0.166029,
-5,272.5,0.236942,0.203181,
-5,275,0.302682,0.287926,
-5,277.5,0.437889,0.3005,
-5,280,0.553668,0.197006,
-5,282.5,0.53579,0.0811503,
-5,285,0.47384,0.135352,
-5,287.5,0.480299,0.330202,
-5,290,0.372866,0.313314,
-5,292.5,0.373977,0.360644,
-5,295,0.306106,0.330863,
-5,297.5,0.206579,0.231681,
-5,300,0.207256,0.197933,
-5,302.5,0.289736,0.196142,
-5,305,0.371858,0.185973,
-5,307.5,0.393093,0.146287,
-5,310,0.366208,0.081101,
-5,312.5,0.365017,0.0273286,
-5,315,0.420456,-0.0072738,
-5,317.5,0.413495,-0.0390878,
-5,320,0.304554,-0.0419893,
-5,322.5,0.182667,-0.0313039,
-5,325,0.09774,0.00715701,
-5,327.5,0.0863563,0.0554253,
-5,330,0.127625,0.0767929,
-5,332.5,0.158464,0.0514527,
-5,335,0.150461,-0.00284248,
-5,337.5,0.123236,-0.0466726,
-5,340,0.0847712,-0.087061,
-5,342.5,0.0367721,-0.133992,
-5,345,-0.044944,-0.194192,
-5,347.5,-0.151245,-0.230907,
-5,350,-0.238089,-0.213401,
-5,352.5,-0.282501,-0.150624,
-5,355,-0.299442,-0.0628328,
-5,357.5,-0.302471,0.0486835,
-2.5,40,-0.255817,-0.187945,
-2.5,42.5,-0.365701,-0.174176,
-2.5,45,-0.360526,-0.321298,
-2.5,47.5,-0.417744,-0.43098,
-2.5,50,-0.482116,-0.350316,
-2.5,52.5,-0.51213,-0.151855,
-2.5,55,-0.518978,0.0094788,
-2.5,57.5,-0.546442,0.0531678,
-2.5,60,-0.613296,0.0178956,
-2.5,62.5,-0.69853,-0.00707001,
-2.5,65,-0.771951,0.00433192,
-2.5,67.5,-0.794967,-0.00610333,
-2.5,70,-0.790486,-0.0517887,
-2.5,72.5,-0.791729,-0.105477,
-2.5,75,-0.808233,-0.145031,
-2.5,77.5,-0.833285,-0.167401,
-2.5,80,-0.855657,-0.199727,
-2.5,82.5,-0.853027,-0.269857,
-2.5,85,-0.801107,-0.359051,
-2.5,87.5,-0.69833,-0.377917,
-2.5,90,-0.571786,-0.22492,
-2.5,92.5,-0.457135,-0.0164613,
-2.5,95,-0.413402,0.0662936,
-2.5,97.5,-0.471758,0.0500414,
-2.5,100,-0.584575,0.0454702,
-2.5,102.5,-0.655764,0.100949,
-2.5,105,-0.628355,0.179112,
-2.5,107.5,-0.52967,0.211988,
-2.5,110,-0.438259,0.179676,
-2.5,112.5,-0.40059,0.146898,
-2.5,115,-0.349785,0.155263,
-2.5,117.5,-0.254281,0.174323,
-2.5,120,-0.164884,0.199693,
-2.5,122.5,-0.145631,0.240039,
-2.5,125,-0.210991,0.273132,
-2.5,127.5,-0.29722,0.263294,
-2.5,130,-0.306446,0.196135,
-2.5,132.5,-0.203423,0.0981456,
-2.5,135,-0.0862086,0.0203988,
-2.5,137.5,-0.0260943,-0.00169137,
-2.5,140,-0.0359947,0.0654054,
-2.5,142.5,-0.0955764,0.170524,
-2.5,145,-0.154751,0.184858,
-2.5,147.5,-0.195332,0.0900679,
-2.5,150,-0.222516,-0.0198427,
-2.5,152.5,-0.252332,-0.0470333,
-2.5,155,-0.305053,-0.00660074,
-2.5,157.5,-0.358419,-0.0232831,
-2.5,160,-0.340198,-0.0800339,
-2.5,162.5,-0.287523,-0.057247,
-2.5,165,-0.267499,-0.00357933,
-2.5,167.5,-0.281333,0.0079369,
-2.5,170,-0.291926,-0.02014,
-2.5,172.5,-0.283767,-0.0501509,
-2.5,175,-0.283495,-0.0735997,
-2.5,177.5,-0.322002,-0.121936,
-2.5,180,-0.371393,-0.186026,
-2.5,182.5,-0.385028,-0.218534,
-2.5,185,-0.368695,-0.24812,
-2.5,187.5,-0.351902,-0.292302,
-2.5,190,-0.353899,-0.330977,
-2.5,192.5,-0.374823,-0.344627,
-2.5,195,-0.394607,-0.329246,
-2.5,197.5,-0.388405,-0.292759,
-2.5,200,-0.34982,-0.24404,
-2.5,202.5,-0.295713,-0.191944,
-2.5,205,-0.242109,-0.134951,
-2.5,207.5,-0.176677,-0.0678111,
-2.5,210,-0.0872687,-0.00762511,
-2.5,212.5,0.0335457,0.0456192,
-2.5,215,0.176559,0.106098,
-2.5,217.5,0.311059,0.176237,
-2.5,220,0.409305,0.243505,
-2.5,222.5,0.485524,0.300959,
-2.5,225,0.597382,0.348052,
-2.5,227.5,0.74265,0.361598,
-2.5,230,0.836074,0.367131,
-2.5,232.5,0.884996,0.403408,
-2.5,235,0.93082,0.458996,
-2.5,237.5,0.989686,0.492364,
-2.5,240,1.0446,0.496016,
-2.5,242.5,1.06885,0.500067,
-2.5,245,1.05589,0.51316,
-2.5,247.5,1.02613,0.501062,
-2.5,250,0.949425,0.481427,
-2.5,252.5,0.824467,0.47391,
-2.5,255,0.72014,0.425557,
-2.5,257.5,0.626801,0.374224,
-2.5,260,0.529685,0.35535,
-2.5,262.5,0.463452,0.366712,
-2.5,265,0.456985,0.379511,
-2.5,267.5,0.441366,0.368805,
-2.5,270,0.357746,0.321002,
-2.5,272.5,0.325174,0.316811,
-2.5,275,0.370656,0.275041,
-2.5,277.5,0.426066,0.172675,
-2.5,280,0.51724,0.0183501,
-2.5,282.5,0.492786,-0.0182236,
-2.5,285,0.433292,0.187539,
-2.5,287.5,0.509102,0.479144,
-2.5,290,0.490546,0.507998,
-2.5,292.5,0.550133,0.550845,
-2.5,295,0.566849,0.429268,
-2.5,297.5,0.563308,0.288519,
-2.5,300,0.577069,0.21358,
-2.5,302.5,0.56031,0.178372,
-2.5,305,0.541281,0.150095,
-2.5,307.5,0.527146,0.0970012,
-2.5,310,0.497316,0.01337,
-2.5,312.5,0.49849,-0.0464332,
-2.5,315,0.514701,-0.0548474,
-2.5,317.5,0.455652,-0.0398241,
-2.5,320,0.333878,-0.0347356,
-2.5,322.5,0.211767,-0.0218716,
-2.5,325,0.138394,0.0227604,
-2.5,327.5,0.128274,0.0749578,
-2.5,330,0.149963,0.092676,
-2.5,332.5,0.158694,0.0618371,
-2.5,335,0.147714,0.0090819,
-2.5,337.5,0.133543,-0.0462095,
-2.5,340,0.0965377,-0.102412,
-2.5,342.5,0.00952261,-0.145649,
-2.5,345,-0.13423,-0.163804,
-2.5,347.5,-0.297879,-0.148926,
-2.5,350,-0.4336,-0.113013,
-2.5,352.5,-0.515063,-0.0490355,
-2.5,355,-0.549641,0.0484679,
-2.5,357.5,-0.561245,0.120026,
0,40,-0.285509,-0.13636,
0,42.5,-0.391634,-0.215158,
0,45,-0.481647,-0.364778,
0,47.5,-0.649998,-0.390507,
0,50,-0.802004,-0.268712,
0,52.5,-0.856927,-0.11291,
0,55,-0.825359,0.0128808,
0,57.5,-0.78817,0.075657,
0,60,-0.789261,0.0675383,
0,62.5,-0.811919,0.00498066,
0,65,-0.842061,-0.074528,
0,67.5,-0.855139,-0.126048,
0,70,-0.833975,-0.142048,
0,72.5,-0.789621,-0.176928,
0,75,-0.760028,-0.202901,
0,77.5,-0.749652,-0.183087,
0,80,-0.75906,-0.169292,
0,82.5,-0.784548,-0.230114,
0,85,-0.809159,-0.353126,
0,87.5,-0.801186,-0.420841,
0,90,-0.731,-0.316083,
0,92.5,-0.593761,-0.132167,
0,95,-0.492299,-0.031397,
0,97.5,-0.509883,0.018576,
0,100,-0.612985,0.090538,
0,102.5,-0.703086,0.189704,
0,105,-0.706188,0.258151,
0,107.5,-0.62944,0.245637,
0,110,-0.545852,0.179921,
0,112.5,-0.49958,0.148793,
0,115,-0.420039,0.167584,
0,117.5,-0.314296,0.172663,
0,120,-0.197666,0.193986,
0,122.5,-0.13451,0.256401,
0,125,-0.163004,0.321911,
0,127.5,-0.234446,0.318191,
0,130,-0.246844,0.208195,
0,132.5,-0.158176,0.0455259,
0,135,-0.0703088,-0.0499876,
0,137.5,-0.0733642,-0.0366674,
0,140,-0.106096,0.0391139,
0,142.5,-0.11077,0.115125,
0,145,-0.0714343,0.101585,
0,147.5,-0.0254018,-0.00247381,
0,150,-0.0181444,-0.10322,
0,152.5,-0.0655159,-0.105708,
0,155,-0.145804,-0.0355631,
0,157.5,-0.202679,-0.0560081,
0,160,-0.18297,-0.141751,
0,162.5,-0.125583,-0.134078,
0,165,-0.0971443,-0.0748871,
0,167.5,-0.120941,-0.0414469,
0,170,-0.179059,-0.0358392,
0,172.5,-0.24702,-0.0304325,
0,175,-0.316651,-0.0315534,
0,177.5,-0.385702,-0.0776883,
0,180,-0.415452,-0.142741,
0,182.5,-0.375343,-0.166722,
0,185,-0.319241,-0.198128,
0,187.5,-0.291826,-0.257202,
0,190,-0.288161,-0.310763,
0,192.5,-0.282843,-0.339151,
0,195,-0.260896,-0.33935,
0,197.5,-0.222244,-0.312386,
0,200,-0.164816,-0.263928,
0,202.5,-0.0846244,-0.227979,
0,205,0.0118962,-0.212975,
0,207.5,0.115825,-0.182558,
0,210,0.240444,-0.141019,
0,212.5,0.387146,-0.0974366,
0,215,0.54084,-0.0426832,
0,217.5,0.678379,0.0208175,
0,220,0.787837,0.0730152,
0,222.5,0.884712,0.107915,
0,225,0.999336,0.154712,
0,227.5,1.12337,0.20174,
0,230,1.19108,0.227437,
0,232.5,1.21338,0.259496,
0,235,1.24627,0.304907,
0,237.5,1.29883,0.343779,
0,240,1.33192,0.370532,
0,242.5,1.31185,0.40358,
0,245,1.26023,0.451476,
0,247.5,1.21748,0.490337,
0,250,1.16632,0.508735,
0,252.5,1.08064,0.527777,
0,255,0.97867,0.522213,
0,257.5,0.86314,0.508438,
0,260,0.736868,0.494505,
0,262.5,0.618814,0.475362,
0,265,0.533559,0.453229,
0,267.5,0.482757,0.449524,
0,270,0.442558,0.461189,
0,272.5,0.465393,0.391908,
0,275,0.497329,0.220296,
0,277.5,0.460797,0.0746156,
0,280,0.493778,-0.016022,
0,282.5,0.49319,0.0126139,
0,285,0.437058,0.282121,
0,287.5,0.461222,0.677205,
0,290,0.550352,0.705895,
0,292.5,0.587108,0.660634,
0,295,0.693985,0.50871,
0,297.5,0.744898,0.390755,
0,300,0.723576,0.32052,
0,302.5,0.640607,0.251777,
0,305,0.57346,0.1559,
0,307.5,0.556389,0.0465509,
0,310,0.560542,-0.0398653,
0,312.5,0.572154,-0.0808607,
0,315,0.544251,-0.0761007,
0,317.5,0.465203,-0.042828,
0,320,0.382107,-0.0234023,
0,322.5,0.307784,-0.00141043,
0,325,0.252955,0.0434937,
0,327.5,0.215605,0.0880407,
0,330,0.176906,0.0967958,
0,332.5,0.121797,0.0620435,
0,335,0.0657033,0.00794928,
0,337.5,0.0323676,-0.0588125,
0,340,-0.0237814,-0.123005,
0,342.5,-0.146723,-0.145897,
0,345,-0.299499,-0.0892836,
0,347.5,-0.426067,-0.0217706,
0,350,-0.518986,0.00331533,
0,352.5,-0.587849,0.0341565,
0,355,-0.638367,0.117037,
0,357.5,-0.680385,0.144694,
2.5,40,-0.389881,-0.0380423,
2.5,42.5,-0.30274,-0.266207,
2.5,45,-0.425166,-0.368877,
2.5,47.5,-0.676693,-0.314404,
2.5,50,-0.905586,-0.180167,
2.5,52.5,-1.03211,-0.0654714,
2.5,55,-1.05191,0.0199321,
2.5,57.5,-1.02739,0.0690921,
2.5,60,-0.999883,0.0478743,
2.5,62.5,-0.969744,-0.0627095,
2.5,65,-0.948303,-0.200899,
2.5,67.5,-0.943067,-0.249002,
2.5,70,-0.884531,-0.224501,
2.5,72.5,-0.76698,-0.240996,
2.5,75,-0.655576,-0.25344,
2.5,77.5,-0.580653,-0.193964,
2.5,80,-0.556334,-0.128427,
2.5,82.5,-0.587586,-0.154614,
2.5,85,-0.659763,-0.278169,
2.5,87.5,-0.725494,-0.392392,
2.5,90,-0.724649,-0.378135,
2.5,92.5,-0.627627,-0.256055,
2.5,95,-0.528489,-0.133763,
2.5,97.5,-0.519765,-0.000139167,
2.5,100,-0.580335,0.146126,
2.5,102.5,-0.630706,0.261126,
2.5,105,-0.619636,0.288529,
2.5,107.5,-0.566832,0.220782,
2.5,110,-0.53053,0.128304,
2.5,112.5,-0.51278,0.0755453,
2.5,115,-0.409708,0.069144,
2.5,117.5,-0.272765,0.0660245,
2.5,120,-0.12101,0.0904802,
2.5,122.5,-0.0105968,0.164846,
2.5,125,0.0138152,0.251886,
2.5,127.5,-0.0221822,0.270745,
2.5,130,-0.0424784,0.172253,
2.5,132.5,-0.0114709,0.0140319,
2.5,135,0.00669017,-0.0694752,
2.5,137.5,-0.0515767,-0.0458255,
2.5,140,-0.105866,-0.00211935,
2.5,142.5,-0.108711,0.0253706,
2.5,145,-0.0742196,0.00558737,
2.5,147.5,-0.042799,-0.0529832,
2.5,150,-0.0471473,-0.0877076,
2.5,152.5,-0.0888952,-0.0427986,
2.5,155,-0.137271,0.0337516,
2.5,157.5,-0.163158,-0.00749811,
2.5,160,-0.16599,-0.121027,
2.5,162.5,-0.151343,-0.137671,
2.5,165,-0.144409,-0.087625,
2.5,167.5,-0.175384,-0.0431135,
2.5,170,-0.253472,-0.0151406,
2.5,172.5,-0.356212,0.00695681,
2.5,175,-0.447835,0.00630725,
2.5,177.5,-0.507259,-0.0490279,
2.5,180,-0.513368,-0.122433,
2.5,182.5,-0.448352,-0.154148,
2.5,185,-0.375643,-0.194115,
2.5,187.5,-0.34045,-0.253696,
2.5,190,-0.321894,-0.299591,
2.5,192.5,-0.281357,-0.328315,
2.5,195,-0.21238,-0.348306,
2.5,197.5,-0.136342,-0.351166,
2.5,200,-0.0559784,-0.321513,
2.5,202.5,0.0532945,-0.303019,
2.5,205,0.187543,-0.331494,
2.5,207.5,0.316379,-0.346937,
2.5,210,0.453676,-0.331119,
2.5,212.5,0.604676,-0.304536,
2.5,215,0.758041,-0.269258,
2.5,217.5,0.897309,-0.227196,
2.5,220,1.01923,-0.193836,
2.5,222.5,1.13942,-0.175438,
2.5,225,1.25891,-0.125744,
2.5,227.5,1.3591,-0.03803,
2.5,230,1.41947,0.00946637,
2.5,232.5,1.45503,0.0338425,
2.5,235,1.51178,0.0665507,
2.5,237.5,1.5841,0.121829,
2.5,240,1.61254,0.199406,
2.5,242.5,1.55253,0.293887,
2.5,245,1.44775,0.393624,
2.5,247.5,1.38534,0.462259,
2.5,250,1.33477,0.514467,
2.5,252.5,1.24099,0.565092,
2.5,255,1.09942,0.605733,
2.5,257.5,0.923943,0.626619,
2.5,260,0.759365,0.60894,
2.5,262.5,0.622722,0.547067,
2.5,265,0.5092,0.467149,
2.5,267.5,0.455348,0.416036,
2.5,270,0.509097,0.401914,
2.5,272.5,0.64874,0.294134,
2.5,275,0.706594,0.115749,
2.5,277.5,0.595516,0.0352636,
2.5,280,0.523582,0.0516172,
2.5,282.5,0.51512,0.0700254,
2.5,285,0.489657,0.301075,
2.5,287.5,0.448144,0.820707,
2.5,290,0.487533,0.934741,
2.5,292.5,0.536418,0.797603,
2.5,295,0.706809,0.621434,
2.5,297.5,0.715826,0.542497,
2.5,300,0.677714,0.50936,
2.5,302.5,0.611659,0.405262,
2.5,305,0.568251,0.227816,
2.5,307.5,0.596422,0.0679955,
2.5,310,0.673565,-0.00360188,
2.5,312.5,0.701984,-0.0202909,
2.5,315,0.655204,-0.0347665,
2.5,317.5,0.597715,-0.0194747,
2.5,320,0.557218,0.000896529,
2.5,322.5,0.500418,0.0179185,
2.5,325,0.415662,0.0453438,
2.5,327.5,0.307547,0.0731829,
2.5,330,0.181015,0.079212,
2.5,332.5,0.0472631,0.0548809,
2.5,335,-0.0594669,0.0137255,
2.5,337.5,-0.108488,-0.0384474,
2.5,340,-0.166518,-0.0891199,
2.5,342.5,-0.282847,-0.0944729,
2.5,345,-0.390823,-0.0210921,
2.5,347.5,-0.43636,0.0348187,
2.5,350,-0.453316,0.0312291,
2.5,352.5,-0.489851,0.0379457,
2.5,355,-0.554527,0.105077,
2.5,357.5,-0.625785,0.122889,
5,40,-0.36355,0.0406772,
5,42.5,-0.137969,-0.223819,
5,45,-0.249474,-0.273741,
5,47.5,-0.543091,-0.203815,
5,50,-0.791188,-0.0863194,
5,52.5,-0.959816,0.0382408,
5,55,-1.05461,0.111043,
5,57.5,-1.10577,0.103973,
5,60,-1.12702,0.0151957,
5,62.5,-1.11062,-0.131716,
5,65,-1.05981,-0.275481,
5,67.5,-0.998878,-0.329323,
5,70,-0.87719,-0.32813,
5,72.5,-0.694205,-0.35404,
5,75,-0.505572,-0.345144,
5,77.5,-0.366488,-0.255743,
5,80,-0.297513,-0.160784,
5,82.5,-0.291249,-0.156128,
5,85,-0.326739,-0.252053,
5,87.5,-0.377709,-0.360204,
5,90,-0.419921,-0.377137,
5,92.5,-0.427896,-0.29066,
5,95,-0.424277,-0.160806,
5,97.5,-0.466609,0.0128035,
5,100,-0.53315,0.183959,
5,102.5,-0.561495,0.281133,
5,105,-0.538691,0.270775,
5,107.5,-0.518773,0.183702,
5,110,-0.547898,0.079926,
5,112.5,-0.581488,-0.0183849,
5,115,-0.482499,-0.0857212,
5,117.5,-0.304228,-0.10488,
5,120,-0.100744,-0.0821061,
5,122.5,0.0723841,-0.022324,
5,125,0.164562,0.0579553,
5,127.5,0.179581,0.109835,
5,130,0.168683,0.0859211,
5,132.5,0.163981,0.00785213,
5,135,0.144964,-0.0372013,
5,137.5,0.0746938,-0.0131813,
5,140,-0.0255466,0.0102558,
5,142.5,-0.133047,0.0133947,
5,145,-0.229079,-0.00546465,
5,147.5,-0.293892,-0.0260326,
5,150,-0.323169,-0.0112376,
5,152.5,-0.327479,0.0532464,
5,155,-0.317718,0.113255,
5,157.5,-0.321061,0.0755057,
5,160,-0.376922,-0.021155,
5,162.5,-0.437356,-0.0482178,
5,165,-0.46793,-0.0239874,
5,167.5,-0.498355,-6.38178e-05,
5,170,-0.569377,0.0123069,
5,172.5,-0.669138,0.0159771,
5,175,-0.746268,-0.00224658,
5,177.5,-0.780802,-0.0605295,
5,180,-0.787847,-0.135521,
5,182.5,-0.742373,-0.190818,
5,185,-0.66881,-0.251793,
5,187.5,-0.610905,-0.308941,
5,190,-0.556495,-0.334397,
5,192.5,-0.472902,-0.344213,
5,195,-0.362731,-0.365624,
5,197.5,-0.261012,-0.393575,
5,200,-0.177237,-0.394638,
5,202.5,-0.0685108,-0.39035,
5,205,0.072168,-0.425425,
5,207.5,0.201082,-0.454847,
5,210,0.329309,-0.450266,
5,212.5,0.472023,-0.433843,
5,215,0.624262,-0.417105,
5,217.5,0.774414,-0.399724,
5,220,0.9244,-0.384511,
5,222.5,1.08892,-0.375539,
5,225,1.24958,-0.336832,
5,227.5,1.36223,-0.248827,
5,230,1.45383,-0.207379,
5,232.5,1.56292,-0.207383,
5,235,1.70115,-0.19852,
5,237.5,1.83233,-0.13449,
5,240,1.8916,-0.00261234,
5,242.5,1.84246,0.172623,
5,245,1.73,0.34268,
5,247.5,1.64933,0.439578,
5,250,1.52749,0.520001,
5,252.5,1.29692,0.609161,
5,255,1.03015,0.681761,
5,257.5,0.818474,0.688788,
5,260,0.742714,0.613746,
5,262.5,0.782154,0.490096,
5,265,0.846068,0.36557,
5,267.5,0.908708,0.253022,
5,270,1.02482,0.161473,
5,272.5,1.17626,0.0808898,
5,275,1.16922,0.0559282,
5,277.5,0.930548,0.131177,
5,280,0.691244,0.211753,
5,282.5,0.608574,0.120956,
5,285,0.634187,0.195616,
5,287.5,0.609128,0.7632,
5,290,0.497591,1.12623,
5,292.5,0.602163,0.96106,
5,295,0.760494,0.768175,
5,297.5,0.705842,0.727339,
5,300,0.671867,0.706139,
5,302.5,0.628994,0.557945,
5,305,0.633069,0.321671,
5,307.5,0.731004,0.134552,
5,310,0.848549,0.0691308,
5,312.5,0.858636,0.0555891,
5,315,0.802029,0.000499035,
5,317.5,0.748789,-0.0196162,
5,320,0.689535,-0.0167861,
5,322.5,0.583993,-0.0236278,
5,325,0.429091,-0.0232298,
5,327.5,0.245851,-0.00557152,
5,330,0.0566632,0.0134162,
5,332.5,-0.113379,0.0110234,
5,335,-0.222912,-0.010643,
5,337.5,-0.245883,-0.0331426,
5,340,-0.255899,-0.0396372,
5,342.5,-0.310685,-0.027097,
5,345,-0.354566,-0.00544208,
5,347.5,-0.35333,-0.0123139,
5,350,-0.33939,-0.0396894,
5,352.5,-0.359169,-0.0337666,
5,355,-0.422658,0.0239843,
5,357.5,-0.492231,0.0555341,
7.5,40,-0.125032,0.108553,
7.5,42.5,-0.0887831,0.0463522,
7.5,45,-0.237416,-0.00481716,
7.5,47.5,-0.517014,-0.0270542,
7.5,50,-0.726705,-0.00723974,
7.5,52.5,-0.868091,0.136499,
7.5,55,-0.935498,0.251299,
7.5,57.5,-0.984308,0.216993,
7.5,60,-1.03224,0.0623077,
7.5,62.5,-1.03082,-0.107165,
7.5,65,-0.953282,-0.253818,
7.5,67.5,-0.854554,-0.357879,
7.5,70,-0.728939,-0.429064,
7.5,72.5,-0.53873,-0.473733,
7.5,75,-0.318802,-0.434688,
7.5,77.5,-0.135798,-0.334264,
7.5,80,-0.0109721,-0.26062,
7.5,82.5,0.0684659,-0.2747,
7.5,85,0.114586,-0.343248,
7.5,87.5,0.117647,-0.361583,
7.5,90,0.0477046,-0.288105,
7.5,92.5,-0.066625,-0.189161,
7.5,95,-0.1805,-0.0836989,
7.5,97.5,-0.316081,0.0567237,
7.5,100,-0.447197,0.19381,
7.5,102.5,-0.526418,0.269031,
7.5,105,-0.554937,0.264077,
7.5,107.5,-0.592907,0.202083,
7.5,110,-0.68823,0.0956218,
7.5,112.5,-0.782054,-0.0733317,
7.5,115,-0.721479,-0.240402,
7.5,117.5,-0.534188,-0.306556,
7.5,120,-0.292466,-0.287038,
7.5,122.5,-0.0584344,-0.241353,
7.5,125,0.0921501,-0.173937,
